,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
205,0.999277,-0.897444,-2.52382,0.524506,0.781735,-0.337317,-2.971305,2.390599,-0.449227,0.041915,-0.166074,-0.31437
206,1.122912,-0.935093,-2.44206,0.53518,0.804654,-0.257127,-3.08838,3.181378,-0.433967,-0.003518,-0.226544,-0.485946
207,1.251182,-0.964548,-2.36507,0.540932,0.821792,-0.179028,-2.253125,3.261021,-0.561763,0.119621,-0.377333,-0.518543
208,1.351989,-0.982442,-2.313083,0.54176,0.831855,-0.12047,-1.291841,2.689328,-0.419719,0.264698,-0.391578,-0.338789
209,1.419171,-0.991491,-2.294907,0.541162,0.836843,-0.082688,-0.130828,2.630445,-0.28762,0.410651,-0.028814,-0.041137
210,1.460984,-0.99216,-2.308793,0.543589,0.837209,-0.059934,0.58853,2.577482,0.078531,0.331213,0.431407,0.108625
211,1.476562,-0.98057,-2.329291,0.55408,0.830815,-0.052369,0.573501,0.885185,0.78344,0.134152,0.452526,0.073426
212,1.46958,-0.961556,-2.340838,0.569316,0.820083,-0.057822,0.29537,-0.042452,0.969625,-0.203883,-0.136795,-0.238977
213,1.483593,-0.943567,-2.331427,0.584674,0.809657,-0.051115,-0.439509,0.545632,0.794959,-0.281085,-0.309748,-0.235506
214,1.504809,-0.934362,-2.318139,0.593038,0.80422,-0.03919,-0.310861,0.433165,0.30462,-0.263311,-0.333059,0.359991
215,1.520295,-0.933938,-2.300477,0.593914,0.803968,-0.030019,-0.580388,-0.306969,-0.052032,-0.000683,0.210772,0.313924
216,1.494455,-0.935743,-2.30558,0.591493,0.80504,-0.045243,0.821103,-1.064118,-0.00068,0.864287,0.438826,0.051591
217,1.455034,-0.909582,-2.366032,0.609966,0.789247,-0.070928,2.158833,1.615006,1.778479,1.760975,0.014159,-0.127268
218,1.452992,-0.880404,-2.395601,0.632426,0.770996,-0.074849,0.271995,0.355374,0.870675,0.443395,0.011993,-0.17918
219,1.481589,-0.876979,-2.362566,0.636934,0.768811,-0.05697,-1.564616,0.168943,0.068669,-0.404954,-0.295163,0.524133
220,1.514839,-0.881529,-2.314934,0.634976,0.771712,-0.035569,-1.363518,-0.555736,-0.298602,-0.415524,-0.374557,0.278611
221,1.520333,-0.898381,-2.294691,0.622084,0.78232,-0.031419,-0.11734,-0.100087,-1.039305,0.474565,0.123534,-0.098723
222,1.511062,-0.913312,-2.308874,0.610038,0.791532,-0.036483,0.44389,-0.152595,-0.383702,0.923791,0.333681,-0.332367
223,1.467945,-0.89778,-2.321952,0.620053,0.781945,-0.063999,0.548973,-2.80505,1.366974,0.855686,-0.198709,-0.018749
224,1.365585,-0.86168,-2.349483,0.637501,0.758938,-0.13269,1.525303,-4.80935,1.714988,0.480587,-0.175106,0.242447
225,1.219243,-0.818076,-2.385136,0.641815,0.729832,-0.235412,1.717024,-6.689527,1.806331,-0.297409,-0.160099,0.092269
226,1.098927,-0.776754,-2.400462,0.635255,0.700968,-0.324183,1.019588,-4.328356,1.48224,-0.627686,-0.070094,0.318247
227,1.046696,-0.752294,-2.407877,0.632122,0.683315,-0.365379,0.746458,-1.798446,0.68447,-0.952328,-0.136272,0.84449
228,0.989852,-0.741665,-2.424911,0.61638,0.675517,-0.404665,0.646762,-2.68457,-0.339516,-1.39882,-0.519083,0.035036
229,0.950544,-0.758453,-2.450226,0.590689,0.687799,-0.421923,0.443059,-0.198549,-1.676197,-0.811941,-0.616907,0.705248
230,0.939334,-0.776719,-2.501947,0.575684,0.700943,-0.421031,1.094773,2.309246,-1.742157,-0.436005,-0.305115,0.243876
231,0.986638,-0.794743,-2.536662,0.584314,0.713684,-0.386306,0.088914,3.966493,-1.322949,-0.268793,-0.22322,0.054626
232,1.070833,-0.818826,-2.537184,0.59947,0.730345,-0.327463,-1.199849,4.673278,-0.866044,-0.021406,-0.14752,0.000208
233,1.202129,-0.857016,-2.487217,0.610706,0.755892,-0.235935,-2.759911,4.465084,-1.261234,0.80087,0.10156,0.392246
234,1.321479,-0.897813,-2.43637,0.604049,0.781965,-0.1538,-1.58664,3.750082,-1.428379,1.015473,0.607408,-0.056222
235,1.380067,-0.92078,-2.432651,0.594225,0.796074,-0.11473,0.317195,1.809849,-0.857119,0.660323,0.678962,-0.760178
236,1.365642,-0.931369,-2.457796,0.584222,0.802438,-0.121566,0.528326,-0.293865,-0.559188,0.398566,0.114432,-0.856095
237,1.353028,-0.937649,-2.455173,0.577711,0.806169,-0.127834,-0.569369,-0.766949,-0.115459,0.264971,-0.1308,-0.565891
238,1.376746,-0.941785,-2.421874,0.577303,0.808609,-0.113454,-1.062596,0.310957,0.083745,0.365354,-0.08461,0.041249
239,1.410625,-0.939145,-2.412582,0.58292,0.807054,-0.094174,0.343865,1.645845,0.171975,0.546764,0.265471,0.449185
240,1.420098,-0.935223,-2.433532,0.586911,0.804732,-0.089122,0.448471,1.098267,0.08795,0.126209,0.516664,0.643291
241,1.443019,-0.925851,-2.419777,0.596254,0.799133,-0.076605,-0.745814,0.156373,0.903345,-0.498841,0.162491,0.482443
242,1.46601,-0.906395,-2.382733,0.613206,0.787286,-0.064492,-0.935453,-0.386698,1.012743,-0.26117,-0.234293,0.169213
243,1.480982,-0.894202,-2.363489,0.623617,0.77971,-0.056161,-0.264122,0.328955,0.484541,-0.046499,-0.523423,-0.490729
244,1.482931,-0.885089,-2.385579,0.630778,0.773971,-0.055567,1.288264,1.395751,0.357285,0.362752,-0.341934,-0.267858
245,1.490489,-0.878863,-2.422157,0.635971,0.770014,-0.051183,0.917671,1.783636,0.114918,0.427811,0.104361,0.336752
246,1.514403,-0.874964,-2.436386,0.640006,0.76752,-0.03613,0.23358,1.604497,0.218259,0.703943,0.314908,0.41316
247,1.512013,-0.867901,-2.443954,0.645313,0.762974,-0.037977,0.411488,-0.791963,0.493901,0.563946,-0.219013,0.035978
248,1.470923,-0.855284,-2.454099,0.652735,0.754757,-0.065408,0.264706,-1.778302,0.594553,0.327062,-0.475247,-0.246527
249,1.440171,-0.842852,-2.45893,0.659668,0.746544,-0.086663,0.282084,-1.003882,0.588341,0.013123,-0.4394,-0.108848
250,1.425561,-0.835202,-2.467289,0.663964,0.741432,-0.097115,0.338127,-0.147887,0.129368,0.00431,-0.208122,0.197014
251,1.417869,-0.836315,-2.479683,0.66238,0.742179,-0.102093,0.465826,0.182083,-0.181015,0.224903,-0.03382,0.192379
252,1.410996,-0.836072,-2.494613,0.661841,0.742016,-0.106672,0.493103,0.076645,0.055388,0.325845,-0.104061,0.155607
253,1.38872,-0.827455,-2.512634,0.665565,0.736212,-0.122541,0.816064,-0.766641,0.471058,0.424554,-0.255163,-0.214099
254,1.346221,-0.812457,-2.532692,0.670447,0.725979,-0.153149,0.802977,-1.867625,0.62086,0.226571,-0.139752,-0.264911
255,1.279437,-0.796784,-2.554548,0.66955,0.715112,-0.200794,1.038326,-2.769295,0.528588,0.039587,-0.030358,0.075702
256,1.203058,-0.778605,-2.58463,0.664299,0.702287,-0.25593,1.460956,-2.757903,0.510161,-0.145881,-0.017076,0.301584
257,1.117559,-0.758207,-2.619024,0.652762,0.68762,-0.317931,1.610003,-3.205277,0.37077,-0.082816,0.087251,0.305327
258,1.023793,-0.736065,-2.655594,0.632978,0.671377,-0.385477,1.69191,-3.560045,0.307703,0.046023,0.188319,0.272791
259,0.938087,-0.718556,-2.677099,0.607045,0.658298,-0.445129,0.674195,-3.588254,0.252561,0.331066,0.207241,0.161957
260,0.871973,-0.721321,-2.670312,0.574915,0.660377,-0.483089,-0.641198,-3.385427,-0.045309,0.279303,0.023903,0.639049
261,0.823215,-0.730066,-2.659585,0.54643,0.666919,-0.50659,-0.462885,-2.434634,-0.075192,0.148165,-0.155139,0.666365
262,0.794846,-0.735835,-2.651593,0.529086,0.671206,-0.519182,-0.449219,-1.117638,0.100503,-0.135592,-0.144854,0.457399
263,0.805883,-0.742632,-2.635559,0.531481,0.676229,-0.51014,-0.863734,0.646877,0.088937,-0.227632,0.092326,0.148858
264,0.848082,-0.767096,-2.608935,0.539956,0.694047,-0.476178,-1.973054,1.379312,-0.428224,-0.264627,0.180556,-0.083575
265,0.912025,-0.806972,-2.568028,0.546949,0.722196,-0.423414,-2.50687,2.029733,-0.648567,-0.046125,-0.214445,-0.054598
266,1.000381,-0.842172,-2.519145,0.560426,0.746091,-0.359544,-2.197838,2.974422,-0.331425,-0.146592,-0.370252,-0.103957
267,1.104801,-0.862747,-2.473986,0.581009,0.759632,-0.292212,-1.599916,3.760867,-0.118885,-0.150833,-0.386402,-0.131144
268,1.214111,-0.877805,-2.437761,0.598632,0.769338,-0.223064,-1.241588,4.287545,-0.270881,-0.139312,-0.373922,-0.180882
269,1.326327,-0.893757,-2.403551,0.60786,0.779431,-0.151636,-1.326026,4.170882,-0.592856,0.226781,0.055133,-0.293447
270,1.423282,-0.915788,-2.366352,0.60255,0.793043,-0.089535,-1.228166,2.802022,-0.948273,0.35413,0.192416,-0.315998
271,1.469327,-0.929165,-2.342854,0.595424,0.801121,-0.060626,-0.535278,0.56168,-0.201353,0.399189,0.281002,-0.419477
272,1.483543,-0.92255,-2.338449,0.601493,0.797144,-0.052616,0.198187,0.727556,0.570542,0.231225,-0.421838,-0.011532
273,1.497562,-0.905948,-2.351935,0.615286,0.787011,-0.045141,0.562231,1.543256,0.862595,0.023005,-0.410942,0.098974
274,1.523508,-0.895089,-2.367117,0.62475,0.780264,-0.029565,0.40835,1.958937,0.142075,-0.130427,-0.323386,0.161981
275,1.540679,-0.901648,-2.375765,0.620037,0.78435,-0.01868,0.209301,0.747638,-0.463445,-0.242275,0.649244,0.336047
276,1.54484,-0.905127,-2.377311,0.617378,0.786503,-0.016028,-0.048557,-0.061126,0.080583,-0.243019,0.67184,0.289466
277,1.531406,-0.901173,-2.381314,0.620209,0.784055,-0.024443,0.278423,-0.529379,0.212722,-0.060135,0.49341,0.290297
278,1.528288,-0.89281,-2.387769,0.62666,0.778837,-0.026654,0.094819,0.516992,0.570089,0.690372,-0.169462,0.137021
279,1.542433,-0.875055,-2.394545,0.640697,0.767579,-0.018177,0.517968,1.100725,1.011336,0.75739,-0.246781,-0.189739
280,1.542538,-0.856351,-2.417472,0.654937,0.755457,-0.018512,0.698682,0.701636,0.757805,0.245759,-0.165415,0.082889
281,1.549435,-0.848712,-2.426711,0.6608,0.75043,-0.014118,0.074311,0.773288,0.164762,-0.169604,-0.007143,0.488697
282,1.563978,-0.849152,-2.421771,0.660604,0.750721,-0.004504,-0.242156,0.343023,-0.119976,0.000376,0.036511,0.12041
283,1.566819,-0.855361,-2.416486,0.655941,0.754808,-0.002609,-0.08888,-0.262489,-0.409754,0.429859,-0.011705,-0.220627
284,1.567847,-0.865554,-2.412468,0.648216,0.761454,-0.001912,-0.232162,0.01549,-0.537162,0.527733,-0.041255,0.118566
285,1.574699,-0.873636,-2.401031,0.642039,0.766668,0.002506,-0.40184,-0.2352,-0.303017,0.451849,-0.104574,0.21478
286,1.571452,-0.874689,-2.392728,0.641235,0.767344,0.000421,-0.148111,-0.583932,0.106195,0.31955,-0.374034,-0.022729
287,1.556123,-0.869691,-2.394767,0.644993,0.764129,-0.009465,0.203448,-0.755263,0.2894,0.237987,-0.209793,-0.301952
288,1.532099,-0.864585,-2.408122,0.64847,0.760826,-0.025107,0.581067,-0.629417,0.192532,0.202268,-0.126289,-0.263208
289,1.500738,-0.859612,-2.433426,0.651131,0.757589,-0.045692,0.99588,-0.606638,0.263766,0.080956,-0.222143,0.079414
290,1.457472,-0.845292,-2.470011,0.659257,0.748165,-0.075031,1.423726,-0.956737,0.863271,-0.036362,-0.358379,0.059238
291,1.395128,-0.816056,-2.505593,0.674556,0.72845,-0.119732,1.282747,-2.534173,1.458239,-0.11497,-0.343715,-0.129245
292,1.305712,-0.783157,-2.527191,0.683935,0.70552,-0.18567,1.020835,-4.18506,1.346362,0.120157,-0.210846,-0.207244
293,1.205451,-0.757678,-2.551788,0.678489,0.687237,-0.259534,1.377706,-4.078992,0.620191,-0.066978,-0.24638,0.483152
294,1.100912,-0.746658,-2.573887,0.654416,0.67919,-0.332326,0.592596,-4.675625,-0.010506,-0.305097,-0.218985,0.680836
295,1.006858,-0.743367,-2.589638,0.622199,0.676771,-0.39351,0.645007,-3.607802,-0.159991,-0.224585,-0.1508,0.578416
296,0.951227,-0.739463,-2.606781,0.601503,0.673891,-0.429028,0.596766,-1.374457,-0.249716,-0.16118,-0.010286,0.572674
297,0.934672,-0.739802,-2.619887,0.594134,0.674142,-0.438791,0.220737,0.137584,-0.293804,-0.215518,0.04798,0.490945
298,0.949426,-0.745477,-2.619035,0.597423,0.678322,-0.427743,-0.518626,0.966339,-0.178254,-0.187008,0.0447,0.34501
299,0.985736,-0.763791,-2.597413,0.602099,0.691665,-0.398845,-1.528952,0.992035,-0.400056,-0.124468,-0.010375,0.129649
300,1.031937,-0.790542,-2.561523,0.603776,0.710735,-0.360986,-1.813749,1.215781,-0.429038,0.050002,-0.105922,0.098702
301,1.095822,-0.812708,-2.523505,0.611428,0.726152,-0.31442,-1.721799,2.295305,-0.342185,0.279396,-0.13881,0.010191
302,1.190708,-0.842233,-2.478629,0.618282,0.746132,-0.247013,-2.100767,3.556022,-0.936106,0.397511,0.302666,-0.039532
303,1.315255,-0.871723,-2.429669,0.622612,0.765439,-0.162659,-1.885921,4.789145,-0.739632,0.489769,0.52132,-0.314285
304,1.432453,-0.890349,-2.37914,0.62313,0.777291,-0.08676,-1.659378,2.86076,-0.610597,0.376962,0.424918,-0.894639
305,1.474401,-0.902808,-2.335183,0.616533,0.785069,-0.059615,-1.335764,-0.979987,-0.25197,0.086257,-0.12209,-0.925507
306,1.469039,-0.902017,-2.308661,0.616821,0.784579,-0.062984,-0.289917,-0.850511,0.294622,0.297043,-0.637606,-0.299626
307,1.472558,-0.892337,-2.328249,0.624569,0.77854,-0.061555,1.037552,1.932229,0.415696,0.189549,-0.648596,0.210053
308,1.49604,-0.885848,-2.355781,0.630866,0.774452,-0.04725,0.71678,2.174296,0.099088,-0.11724,-0.134788,0.389153
309,1.527839,-0.884801,-2.367673,0.632859,0.773789,-0.027203,0.125885,1.955912,0.079217,-0.219285,0.339248,0.362408
310,1.565916,-0.883582,-2.351157,0.634378,0.773017,-0.003096,-0.935553,0.669006,-0.052598,-0.031458,0.691644,-0.103731
311,1.588484,-0.889376,-2.316947,0.629798,0.776679,0.011141,-0.865072,-0.583789,-0.372035,0.171807,0.537866,-0.265459
312,1.570074,-0.892198,-2.326496,0.627702,0.778453,-0.000453,1.043495,-0.428061,0.054499,0.244307,0.221989,0.052867
313,1.53118,-0.884944,-2.37722,0.632836,0.77388,-0.025084,1.464171,0.439513,0.378895,0.319649,0.11734,0.439039
314,1.538451,-0.87648,-2.382319,0.639525,0.768491,-0.020693,-0.311936,0.456634,0.567293,-0.004424,-0.000501,0.857713
315,1.540842,-0.86042,-2.381441,0.651827,0.758116,-0.019531,0.339741,-0.14377,0.964652,-0.083711,-0.40808,0.32434
316,1.527102,-0.837367,-2.406548,0.668782,0.742883,-0.029241,1.02274,0.716297,1.074075,0.186595,-0.572702,-0.628322
317,1.527339,-0.819834,-2.437044,0.681698,0.731033,-0.029643,0.994015,1.238047,0.62562,0.491901,0.255356,0.17184
318,1.536243,-0.81519,-2.456775,0.685321,0.727856,-0.02369,0.509367,1.06844,0.038135,0.608014,0.373112,0.380486
319,1.542132,-0.815689,-2.466827,0.685085,0.728198,-0.019643,0.248842,0.389278,-0.123048,0.649738,0.34837,0.34049
320,1.550982,-0.822931,-2.464487,0.679942,0.733143,-0.013474,-0.281099,0.354145,-0.467467,0.232198,-0.10979,0.184632
321,1.563644,-0.834223,-2.455315,0.671736,0.740775,-0.004805,-0.265846,0.28647,-0.606143,0.186632,-0.099661,0.220686
322,1.577909,-0.846491,-2.446389,0.662599,0.74896,0.004713,-0.371866,0.432792,-0.609207,0.214385,-0.088071,0.114825
323,1.598037,-0.858331,-2.430475,0.653459,0.756753,0.017805,-0.571739,0.371623,-0.590229,0.221053,-0.240258,0.087313
324,1.616084,-0.868956,-2.413875,0.644962,0.763656,0.029229,-0.452084,0.234593,-0.525124,0.22659,-0.257506,0.037025
325,1.630533,-0.877317,-2.402791,0.638077,0.769027,0.038162,-0.284779,0.35373,-0.36067,0.110382,-0.258361,-0.085449
326,1.641744,-0.881566,-2.396609,0.634344,0.771736,0.045081,-0.089871,0.256314,-0.144471,0.029734,-0.219444,-0.018561
327,1.637981,-0.881529,-2.402557,0.634537,0.771712,0.042695,0.389551,-0.107539,0.121058,0.058059,-0.160826,-0.081758
328,1.611981,-0.8771,-2.425424,0.638841,0.768888,0.026326,0.893893,-0.692781,0.317611,0.069121,-0.182844,-0.393208
329,1.561336,-0.871943,-2.460453,0.643312,0.76558,-0.006086,1.204106,-1.331527,0.21057,0.09854,-0.26642,-0.370242
330,1.510757,-0.870563,-2.496693,0.643235,0.764692,-0.038666,1.094899,-0.990174,-0.076914,-0.049836,-0.325453,0.165482
331,1.469664,-0.870984,-2.520969,0.640783,0.764963,-0.065026,0.580137,-1.296434,-0.032047,-0.192251,-0.393579,0.295571
332,1.429796,-0.865332,-2.533217,0.641953,0.761311,-0.09112,0.410241,-1.627844,0.408366,-0.241745,-0.549458,0.332408
333,1.369193,-0.851287,-2.550777,0.645668,0.752129,-0.131962,0.898041,-2.973921,0.676281,-0.085426,-0.401864,0.001713
334,1.271726,-0.827755,-2.573545,0.6465,0.736414,-0.199328,0.862066,-4.479279,1.004835,0.077285,-0.159556,-0.115507
335,1.170759,-0.802148,-2.578859,0.640279,0.718851,-0.270733,0.46879,-4.971651,1.133042,0.231212,0.219366,0.317425
336,1.079013,-0.782165,-2.577215,0.625321,0.704817,-0.334973,0.388062,-4.268044,0.805769,0.237563,0.313463,0.638608
337,1.009667,-0.765522,-2.58113,0.610455,0.692914,-0.383686,0.584897,-2.729503,0.564823,0.082461,0.309924,0.393543
338,0.965731,-0.75513,-2.584182,0.598904,0.685383,-0.414202,0.185854,-1.83426,0.275673,-0.144971,0.173198,-0.047178
339,0.939477,-0.754521,-2.57763,0.588161,0.68494,-0.430027,-0.382749,-1.303128,0.079809,-0.154964,-0.017994,0.216633
340,0.935752,-0.762454,-2.563239,0.582163,0.690698,-0.428978,-0.818253,-0.296519,-0.055914,-0.2214,-0.276513,0.351082
341,0.954752,-0.777625,-2.545703,0.581588,0.701589,-0.411738,-0.964808,0.707757,-0.39151,-0.174072,-0.280568,0.210611
342,0.99268,-0.796089,-2.531081,0.585833,0.714626,-0.382244,-0.990162,1.852347,-0.490362,-0.208864,-0.247722,0.069317
343,1.055094,-0.818543,-2.509835,0.594422,0.730151,-0.33696,-1.374013,2.676788,-0.669288,-0.182771,-0.274997,-0.04596
344,1.142333,-0.849943,-2.478994,0.600363,0.751243,-0.274223,-1.802502,3.516281,-1.11026,-0.051168,-0.212562,-0.086998
345,1.248339,-0.892385,-2.439623,0.595212,0.778571,-0.198872,-1.990525,3.80805,-1.716561,0.155657,-0.111304,-0.219829
346,1.35776,-0.935706,-2.385544,0.579839,0.805018,-0.12543,-2.269714,2.911195,-1.501581,0.553004,0.144186,-0.491315
347,1.443077,-0.960689,-2.317593,0.568289,0.819587,-0.072979,-1.927587,0.499564,-0.505859,0.631464,-0.136924,-0.39568
348,1.467736,-0.961259,-2.275378,0.56945,0.819913,-0.058897,-0.778677,-0.737507,0.433105,0.590233,-0.398206,-0.316149
349,1.47155,-0.945969,-2.262767,0.582079,0.811064,-0.05796,-0.131003,0.1281,1.051815,0.395353,-0.462172,-0.326898
350,1.506938,-0.919949,-2.251586,0.604625,0.795571,-0.038663,-0.253898,2.00556,1.31347,-0.047054,-0.267098,0.079358
351,1.567147,-0.908256,-2.241489,0.615117,0.788432,-0.002245,-0.345651,2.724367,0.126182,-0.160222,0.235295,0.3911
352,1.626291,-0.909733,-2.227191,0.613012,0.78934,0.034054,-0.452892,1.976457,-0.025296,-0.294439,0.585904,0.368641
353,1.619448,-0.909363,-2.226154,0.613522,0.789112,0.029872,0.372087,-2.097503,-0.121136,-0.368283,0.40971,-0.176555
354,1.545586,-0.918608,-2.266699,0.606734,0.794757,-0.015299,1.627568,-0.998341,-0.625453,-0.361495,0.404065,-0.131383
355,1.533243,-0.932975,-2.307777,0.595027,0.803395,-0.022356,0.826251,1.731961,-0.729621,0.39153,-0.060338,0.257097
356,1.542395,-0.942163,-2.330251,0.587802,0.808832,-0.016699,0.785513,0.935658,-0.29305,1.15466,0.349081,0.244146
357,1.527741,-0.93384,-2.375506,0.5942,0.80391,-0.025599,1.561304,1.566747,0.786191,1.723915,-0.118958,-0.121145
358,1.53857,-0.916418,-2.397433,0.60835,0.793427,-0.019612,-0.028032,1.073044,0.685992,0.559283,-0.490586,0.203251
359,1.564124,-0.90917,-2.374222,0.614387,0.788994,-0.004099,-0.880879,-0.15479,0.253251,0.01455,-0.207527,0.574473
360,1.56891,-0.904146,-2.355178,0.618356,0.785897,-0.001166,-0.329778,-0.505033,0.250072,0.073981,-0.146691,0.340949
361,1.556078,-0.90236,-2.35438,0.619693,0.784792,-0.009121,0.022018,-0.869365,-0.052516,0.270688,-0.075395,-0.205066
362,1.54918,-0.907585,-2.341638,0.615507,0.788019,-0.013307,-0.696355,-0.772977,-0.356759,0.18355,-0.092005,-0.329909
363,1.557901,-0.915627,-2.316798,0.609243,0.792945,-0.007857,-0.687094,-0.389448,-0.372141,0.064127,-0.23548,0.113936
364,1.565693,-0.922501,-2.302658,0.603821,0.797114,-0.003081,-0.302831,-0.051205,-0.310098,0.108414,-0.29336,0.009704
365,1.568547,-0.927271,-2.299966,0.600018,0.799985,-0.001349,0.054525,0.053608,-0.1913,0.251911,-0.29083,-0.295052
366,1.563283,-0.92925,-2.306839,0.598418,0.801171,-0.004496,0.288146,-0.035182,-0.034662,0.285645,-0.306191,-0.271078
367,1.546912,-0.927108,-2.323269,0.599978,0.799888,-0.014333,0.624453,-0.241755,0.183732,0.210538,-0.364326,-0.037806
368,1.515382,-0.918282,-2.348328,0.606254,0.79456,-0.033629,0.829057,-0.867174,0.564114,0.092599,-0.483708,0.022582
369,1.458825,-0.902709,-2.374242,0.615606,0.785008,-0.06922,0.874207,-2.509648,0.745995,0.057841,-0.55367,-0.326685
370,1.368369,-0.882177,-2.403952,0.622496,0.772124,-0.12776,1.145313,-3.66431,0.753642,0.183122,-0.391784,-0.190569
371,1.269168,-0.865294,-2.431537,0.619143,0.761286,-0.192629,0.814049,-4.049837,0.48263,0.093564,-0.276911,0.113207
372,1.183836,-0.859722,-2.42623,0.604392,0.757661,-0.246293,-0.445009,-4.967265,0.298754,-0.090811,-0.07158,0.575623
373,1.097059,-0.856008,-2.409672,0.583272,0.755232,-0.29903,-0.285715,-4.753204,0.441666,0.067546,-0.016112,0.535983
374,1.024545,-0.849023,-2.395186,0.564568,0.750635,-0.343234,-0.254339,-3.804713,0.581675,0.106635,0.003134,0.373172
375,0.967834,-0.844031,-2.380096,0.547285,0.747328,-0.376803,-0.303665,-3.143133,0.34761,0.104616,0.042772,0.126284
376,0.923114,-0.845453,-2.366255,0.529045,0.748272,-0.400251,-0.546769,-2.522859,0.221203,0.090279,0.076481,0.137876
377,0.903159,-0.848432,-2.33923,0.5192,0.750245,-0.409346,-0.871438,-1.546234,0.560583,0.119167,0.012923,0.216292
378,0.913968,-0.849957,-2.308813,0.522688,0.751252,-0.403011,-0.84029,-0.136737,0.499174,0.126512,-0.099183,0.253597
379,0.94496,-0.854284,-2.279336,0.532285,0.754101,-0.384713,-0.959588,0.733438,0.375449,-0.103803,-0.083126,0.218148
380,0.989327,-0.861316,-2.244896,0.54438,0.7587,-0.357805,-1.252829,0.955172,0.323978,-0.25486,-0.044589,0.226198
381,1.043412,-0.872416,-2.201297,0.555614,0.765885,-0.323594,-1.601442,1.184622,0.256087,-0.349697,-0.057251,0.13997
382,1.116434,-0.883257,-2.151577,0.570248,0.77281,-0.278536,-1.716559,2.173537,0.271108,-0.323834,-0.003981,-0.135466
383,1.21726,-0.897697,-2.092175,0.584857,0.781893,-0.215837,-2.240205,3.006813,-0.130996,-0.152896,0.041181,-0.569884
384,1.330796,-0.924418,-2.022917,0.585036,0.798271,-0.143168,-2.331845,2.66537,-0.977231,0.196672,-0.136711,-0.729863
385,1.399987,-0.956715,-1.976364,0.567823,0.817303,-0.097944,-1.116826,0.878108,-1.298671,0.832629,0.004688,-0.790576
386,1.402179,-0.968434,-1.970564,0.558555,0.824,-0.095085,0.058017,-0.665063,-0.02478,1.028863,0.106069,-0.636437
